internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
62079126,Polyspora concentricicatrix,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,concentricicatrix,,,,,"(Burkill) Orel, Peter G.Wilson, Curry &amp; Luu",
62079819,Polyspora dalglieshiana,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,dalglieshiana,,,,,"(Craib) Orel, Peter G.Wilson, Curry &amp; Luu",
62079837,Polyspora dipterosperma,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,dipterosperma,,,,,"(Kurz) Orel, Peter G.Wilson, Curry &amp; Luu",<em>Gordonia dipterosperma </em>was named to distinguish <em>Gordonia excelsa </em>var.<em> pubescens</em>. Therefore there is some confusion as this tree has sometimes been called <em>Gordonia excelsa.</em>
62079896,Polyspora gigantiflora,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,gigantiflora,,,,,"(Gagnep.) Orel, Peter G.Wilson, Curry &amp; Luu",
62079905,Polyspora grandiflora,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,grandiflora,,,,,"(Merr.) Orel, Peter G.Wilson, Curry &amp; Luu",
62079966,Polyspora integerrima,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,integerrima,,,,,"(Miq.) Orel, Peter G.Wilson, Curry &amp; Luu",
62079976,Polyspora intricata,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,intricata,,,,,"(Gagnep.) Orel, Peter G.Wilson, Curry &amp; Luu",This taxon requires further study to determine its status as a species (Luu Hong pers. comm. 2017).
62079986,Polyspora lanceifolia,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,lanceifolia,,,,,"(Burkill) Orel, Peter G.Wilson, Curry &amp; Luu",
62080023,Polyspora marginata,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,marginata,,,,,"(Korth.) Orel, Peter G.Wilson, Curry &amp; Luu",
62080043,Polyspora nivea,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,nivea,,,,,"Orel, Curry &amp; Luu",
62080052,Polyspora oblongifolia,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,oblongifolia,,,,,"(Miq.) Orel, Peter G.Wilson, Curry &amp; Luu",
62080125,Polyspora polisana,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,polisana,,,,,"(Burkill) Orel, Peter G.Wilson, Curry &amp; Luu",
62080143,Polyspora sarawakensis,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,sarawakensis,,,,,"(H.Keng) Orel, Peter G.Wilson, Curry &amp; Luu",
31623,Polyspora hirtella,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,hirtella,,,,,"(Ridl.) Orel, Peter G.Wilson, Curry &amp; Luu",
62082059,Polyspora vulcanica,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Polyspora,vulcanica,,,,,"(Korth.) Orel, Peter G.Wilson, Curry &amp; Luu",
62082254,Pyrenaria jonquieriana,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,jonquieriana,,,,,Pierre ex Laness.,
62082263,Pyrenaria khasiana,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,khasiana,,,,,R.N.Paul,"In 1979 <em>Pyrenaria khasiana </em>was described by R.N. Paul based on the collections made in 1867-1871 by Kurz from Khasi Hills, Meghalaya.&#160;During botanical exploration (2011–2015) the species was rediscovered and described as a new variety (var. <em>lakhimpurense</em>) (Oduyo and Roy 2017)."
62082853,Pyrenaria wuana,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,wuana,,,,,(Hung T.Chang) S.X.Yang,
31807,Pyrenaria pahangensis,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,pahangensis,,,,,H.Keng,
62083372,Pyrenaria johorensis,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,johorensis,,,,,H.Keng,
62083572,Pyrenaria viridifolia,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,viridifolia,,,,,Symington ex H.Keng,
62083581,Pyrenaria wrayi,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,wrayi,,,,,King,
62083603,Pyrenaria barringtoniifolia,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,barringtoniifolia,,,,,Seem.,
62083612,Pyrenaria laotica,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,laotica,,,,,Gagnep.,
62083627,Pyrenaria microphylla,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,microphylla,,,,,Pit.,
62083642,Pyrenaria mindanaensis,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,mindanaensis,,,,,Merr.,
62084045,Pyrenaria poilaneana,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,poilaneana,,,,,Gagnep.,
62085559,Stewartia calcicola,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,calcicola,,,,,T.L.Ming &amp; J.Li,
62085701,Stewartia crassifolia,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,crassifolia,,,,,(S.Z.Yan) J.Li &amp; T.L.Ming,
62085731,Stewartia densivillosa,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,densivillosa,,,,,(Hu ex Hung T.Chang &amp; C.X.Ye) J.Li &amp; T.L.Ming,
62086217,Stewartia medogensis,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,medogensis,,,,,J.Li &amp; T.L.Ming,
62086233,Stewartia micrantha,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,micrantha,,,,,(Chun) Sealy,
62086348,Stewartia obovata,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,obovata,,,,,(Chun &amp; Hung T.Chang) J.Li &amp; T.L.Ming,
62086415,Stewartia rostrata,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,rostrata,,,,,Spongberg,"This species was first collected by E.H. Wilson in 1907, but the specimens became mixed with specimens of <em>Stewartia sinensis </em>(collected under the same number). In 1998, <em>S. rostrata</em> was described as a variety of <em>S. sinensis</em> by Hung T.Chang. But molecular analysis in 2002 showed that <em>S. rostrata</em> was only distantly related to <em>S. sinensis</em>, and should be considered a species in its own right."
62086763,Stewartia sichuanensis,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,sichuanensis,,,,,(S.Z.Yan) J.Li &amp; T.L.Ming,
62086835,Stewartia tonkinensis,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,tonkinensis,,,,,(Merr.) C.Y.Wu,"According to Flora of China 2007, the plants referred to as&#160;<em>Hartia tonkinensis</em>&#160;in Flora Republicae Popularis Sinicae, belong to&#160;<em>Stewartia obovata</em>&#160;and not&#160;<em>S. tonkinensis</em>."
32166,Cassipourea obovata,PLANTAE,TRACHEOPHYTA,RHIZOPHORALES,MAGNOLIOPSIDA,RHIZOPHORACEAE,Cassipourea,obovata,,,,,Alston,
62495432,Polygala limae,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,POLYGALACEAE,Polygala,limae,,,,,Exell,
62495737,Pavetta fascifolia,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Pavetta,fascifolia,,,,,Bremek.,
62496908,Striga diversifolia,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,SCROPHULARIACEAE,Striga,diversifolia,,,,,Pires de Lima,
62086820,Stewartia sinii,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,sinii,,,,,(Y.C.Wu) Sealy,
62085797,Stewartia laotica,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Stewartia,laotica,,,,,(Gagnep.) J.Li &amp; T.L.Ming,
63924860,Kleinia schwartzii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Kleinia,schwartzii,,,,,L.E.Newton,
172114,Malus florentina,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Malus,florentina,,,,,(Zuccagni) C.K.Schneid.,"<span style=""font-style: italic;"">Malus florentina </span>(Zuccagni) C.K.Schneid. is a tertiary wild relative of apple, <span style=""font-style: italic;"">Malus  domestica </span>Borkh (USDA, ARS, GRIN 2018)."
64176810,Platanthera zothecina,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Platanthera,zothecina,,,,,(L.C.Higgins &amp; S.L.Welsh) Kartesz &amp; Gandhi,
64176842,Eulophia ecristata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Eulophia,ecristata,,,,,(Fernald) Ames,
64177031,Triphora amazonica,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Triphora,amazonica,,,,,Schltr.,"<em>Triphora latifolia </em>was thought to be endemic to Florida endemic but the understanding of the taxon expanded when Ackerman (1995) determined vegetative material from Puerto Rico as <em>T. latifolia</em>. In 1995, the distribution of <em>T. latifolia</em> was thought to be Florida, Puerto Rico and Brazil, which is a bit unusual. A careful comparison between T. <em>latifolia</em> and <em>T. amazonica</em> revealed that the only detectable difference between the taxa was the middle lobe of the lip, which may be rounded in <em>T. latifolia</em> or acute in <em>T. amazonica</em> (Ackerman 2000). <em>Triphora amazonica</em> ranges from Brazil to Guyana, French Guiana, Surinam, Trinidad and Dominican Republic, which makes a link with Puerto Rico and Florida. Morphological and geographical information provide evidence that these two taxa are conspecific. Additional specimens are needed to confirm the full geographic extent of <em>T. amazonica </em>sensu lato and that <em>T. amazonica</em> sensu lato is one distinct species throughout its range. The taxonomic treatment followed here indicates that some rare species have much greater range extents than previously thought (Ackerman 2000)."
64563600,Aeranthes moratii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Aeranthes,moratii,,,,,Bosser,
64563588,Begonia monicae,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,monicae,,,,,Aymonin & Bosser,
64563605,Breonia cuspidata,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Breonia,cuspidata,,,,,(Baker) Havil,
64563579,Begonia sambiranensis,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,sambiranensis,,,,,Humbert ex Keraudren & Bosser,
64946854,Spermacoce divaricata,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Spermacoce,divaricata,,,,,(Hook.f.) Kuntze,
64948241,Spermacoce suberecta,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Spermacoce,suberecta,,,,,(Hook.f.) Kuntze,
64950078,Verbena townsendii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,VERBENACEAE,Verbena,townsendii,,,,,Svenss.,
66096919,Aster chimanimaniensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Aster,chimanimaniensis,,,,,W.Lippert,
66106270,Streptocarpus montis-bingae,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,montis-bingae,,,,,Hilliard &amp; B.L.Burtt,
66154065,Thesium bundiense,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Thesium,bundiense,,,,,Hilliard,
65523551,Senecio hirtocrassus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Senecio,hirtocrassus,,,,,Humbert,
66177787,Struthiola montana,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,THYMELAEACEAE,Struthiola,montana,,,,,B.Peterson,
62059266,Camellia viridicalyx,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Camellia,viridicalyx,,,,,Hung T.Chang &amp; S.Y.Liang,
66770494,Dioscorea tsaratananensis,PLANTAE,TRACHEOPHYTA,DIOSCOREALES,LILIOPSIDA,DIOSCOREACEAE,Dioscorea,tsaratananensis,,,,,H.Perrier,"<p><span style=""background-color: white;""><em>Dioscorea tsaratananensis </em>H.Perrier&#160;</span><span style=""background-color: rgb(255, 255, 255);"">is a tertiary wild relative of cultivated yams,&#160;</span><em>D. alata</em><span style=""background-color: rgb(255, 255, 255);"">&#160;L. (Water Yam/Greater Yam),&#160;</span><em>D. bulbifera</em><span style=""background-color: rgb(255, 255, 255);"">&#160;L. (Aerial Yam),&#160;</span><em>D. cayenensis</em><span style=""background-color: rgb(255, 255, 255);"">&#160;Lam. (Lagos Yam),&#160;</span><em>D. dumetorum</em><span style=""background-color: rgb(255, 255, 255);"">&#160;(Kunth) Pax (Bitter Yam),&#160;</span><em>D. esculenta</em><span style=""background-color: rgb(255, 255, 255);"">&#160;(Lour.) Burkill (Asiatic Yam) and&#160;</span><em>D. rotundata</em><span style=""background-color: rgb(255, 255, 255);"">&#160;Poir. (White Guinea Yam).<br/><br/></span>It is still uncertain whether this poorly collected species is really distinct from <em>D. seriflora</em> or whether it is a large form of this species. Molecular data and research is likely to be needed to discover whether they are two distinct species.</p>"
67513490,Magnolia atlantida,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,atlantida,,,,,A.Vázquez,
67513493,Magnolia azulensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,azulensis,,,,,F.Arroyo,
67513502,Magnolia chiriquiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,chiriquiensis,,,,,A.Vázquez,
67513517,Magnolia elfina,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,elfina,,,,,A.Vázquez,
67513547,Magnolia lopezobradorii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,lopezobradorii,,,,,A.Vázquez,
67513550,Magnolia lozanoi,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,lozanoi,,,,,A.Vázquez &amp; Castro-Arce,
67513553,Magnolia macrocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,macrocarpa,,,,,(Zucc.) A.Vázquez &amp; Castro-Arce,"This species was originally described as&#160;<em>Talauma macrocarpa</em>. It was treated by Standley (1920), Lozano (1994) and Frodin and Govaerts (1996) as a synonym of&#160;<em>Magnolia mexicana</em>. In contrast Hemsley (1879), Standley and Steyermark (1946) and most recently Vazquez&#160;<em>et al.</em>&#160;(2013) have treated them separately."
67513581,Magnolia paranaensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,paranaensis,,,,,A.Vázquez,
67513593,Magnolia peruviana,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,peruviana,,,,,A.Vázquez,
67513599,Magnolia savegrensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,savegrensis,,,,,A.Vázquez,
67513605,Magnolia sinacacolinii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,sinacacolinii,,,,,A.Vázquez,
67513608,Magnolia steyermarkii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,steyermarkii,,,,,A.Vázquez,
67513636,Magnolia zamorana,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,zamorana,,,,,F.Arroyo,
67513639,Magnolia zamudioi,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,zamudioi,,,,,A.Vázquez,
67513642,Magnolia zoquepopolucae,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,zoquepopolucae,,,,,A.Vázquez,
64264486,Bolboschoenus novae-angliae,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Bolboschoenus,novae-angliae,,,,,(Britton) S.G.Sm.,
64269714,Carex adelostoma,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,adelostoma,,,,,Krecz.,
64270394,Carex bullata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,bullata,,,,,Schkuhr ex Willd.,
64271359,Carex heleonastes,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,heleonastes,,,,,L. f.,
64271551,Carex laeviconica,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,laeviconica,,,,,Dewey,
64271697,Carex lapponica,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,lapponica,,,,,O.F. Lang,
64271725,Carex laxa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,laxa,,,,,Wahlenb.,
64322054,Psilocarphus brevissimus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Psilocarphus,brevissimus,,,,,Nutt.,
64324795,Schoenoplectiella saximontana,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Schoenoplectiella,saximontana,,,,,(Fernald),
33344,Diplodiscus paniculatus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Diplodiscus,paniculatus,,,,,Turcz.,
67811204,Verbena sedula,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,VERBENACEAE,Verbena,sedula,,,,,Moldenke,
67813912,Solanum edmonstonei,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Solanum,edmonstonei,,,,,Hook.f.,
36294,Parashorea smythiesii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Parashorea,smythiesii,,,,,Wyatt-Sm. ex P.S.Ashton,
32122,Toona calantas,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Toona,calantas,,,,,Merr. &amp; Rolfe,
63530,Populus nigra,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Populus,nigra,,,,,L.,
33951,Platanus orientalis,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PLATANACEAE,Platanus,orientalis,,,,,L.,
68911249,Camellia hongiaoensis,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Camellia,hongiaoensis,,,,,Orel &amp; Curry,"<em>Camellia hongiaoensis </em>was recently publicized in popular literature under the misapplied name of <em>C. krempfii</em>. However, several morphological discrepancies exist and a new species was therefore described."
19218731,Ulmus minor,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ULMACEAE,Ulmus,minor,,,,,Mill.,
44393008,Aeranthes carnosa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Aeranthes,carnosa,,,,,"Toill.-Gen., Ursch & Bosser","This species is only known from the type specimen, Lambert 485, flowering in cultivation at Antananarivo botanic garden (Toilliez-Genoud <em>et al.</em> 1960). A second specimen, Andriamihajarivo 639, collected in 2005 was thought to also be this species but was later redetermined as <em>Aeranthes caudata</em> (Tropicos 2016)."
69322338,Cyphostemma auriculatum,PLANTAE,TRACHEOPHYTA,VITALES,MAGNOLIOPSIDA,VITACEAE,Cyphostemma,auriculatum,,,,,(Roxb.) P.Singh &amp; B.V.Shetty,
69727585,Callitriche fassettii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,CALLITRICHACEAE,Callitriche,fassettii,,,,,Schotsman,
69728164,Callitriche stenoptera,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,CALLITRICHACEAE,Callitriche,stenoptera,,,,,Lansdown,
70102329,Orthosiphon ruber,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Orthosiphon,ruber,,,,,A.J.Paton,
71787307,Triticum urartu,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Triticum,urartu,,,,,Tumanian ex Gandilyan,"<em>Triticum</em>&#160;<em>urartu</em>&#160;Tumanian ex Gandilyan is a primary genetic relative of Common Wheat (<em>T. aestivum</em> L.) and Einkorn Wheat (<em>Triticum</em>&#160;<em>monococcum</em>&#160;L. subsp.&#160;<em>monococcum</em>)<em>&#160;</em>(USDA, ARS, GRIN 2017).<span style=""background-color: white;""></span>"
76439280,Festuca paucispicula,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Festuca,paucispicula,,,,,Fuente &amp; Sánchez Mata,"<em>Festuca paucispicula </em>is considered a synonym of<em>&#160;Festuca rubra </em>L. by WCSP (2014).<br/><br/>Al-Bermani <em>et al.</em> (1992) include the species in their circumscription of <em>Festuca trichophylla</em>. Recent observations fully confirm this view, and therefore support its dissociation from <em>Festuca rubra</em> L. (S. Pyke pers. comm. 2015).<br/><br/>Unifying these two grasses in one single species would require a new circumscription which we consider unacceptable at present. Genetic studies might help to resolve this question, but their separation on morphological grounds is easy enough for an agrostologist.<br/><br/>The species is dealt with in its strict sense, adhering to the original description and type material. A similar plant is found in the same region which falls outside these morphological boundaries; this second plant has caused some confusion, and is now being treated as a new species, <em>Festuca dertosensis</em> Pyke and Sáez,&#160;(S. Pyke pers. comm. 2015, Pyke <em>et al. </em>2016)."
78803767,Quercus alpescens,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,alpescens,,,,,Trel.,
78809256,Quercus canariensis,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,canariensis,,,,,Willd.,
78970386,Quercus opaca,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,opaca,,,,,Trel.,
203350,Vitex agnus-castus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Vitex,agnus-castus,,,,,L.,
79730261,Quercus crenata,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,crenata,,,,,Lam.,
79741602,Sorbus baldaccii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,baldaccii,,,,,(Degen &amp; Fritsch ex C.K.Schneid.) Zinserl.,"This species has been treated as a synonym of<em> S. umbellata</em> (e.g<span style=""background-color: white;"">., Aldasoro <em>et al. </em>2004) i</span>n the past. A broad taxonomic concept was used in the past and no refined concept has been developed."
79748376,Sorbus borbasii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,borbasii,,,,,Jáv.,
79748400,Sorbus buekkensis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,buekkensis,,,,,(Soó) Soó,<em>Sorbus buekkensis </em>is a relative of <em>Sorbus haszlinszkyana.</em>
79748494,Sorbus decipientiformis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,decipientiformis,,,,,Kárpáti,"This species has only been collected once (in 1949), during a joint excursion made by several botanists in the Keszthely Hills, and it was described based on that collection. No other collections are available and there are no later reliable observations of this species. Further research is required to confirm the status of this species (C. Németh pers. comm. 2016).<br/><br/>There is a cultivar in horticultural trade under the name ""<em>S. decipientiformis</em> 'Vállus' "", however, it is not identical with the nominate species, but probably a different apomictic taxon."
79748514,Sorbus dominii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,dominii,,,,,Kárpáti,The origin of this species is in need of further research as it is thought to be a hybrid (V. Mikolas pers. comm. 2016).
79748609,Sorbus futakiana,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,futakiana,,,,,Kárpáti,Kovanda (1996) considered the name to be invalidly published as no holotype was assigned.
79748651,Sorbus hungarica,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,hungarica,,,,,(Bornm.) Kárpáti,"The species belongs to the <em>S. graeca</em> sensu lato group&#160;(A. Sennikov pers. comm. 2016). The species was first described as a <em>forma </em>from the historical region of Transylvania (in present-day Romania) but then raised to species rank and variously interpreted in Hungary, Slovenia and Romania."
79749175,Sorbus joannis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,joannis,,,,,Kárpáti,This species is considered likely to be a hybrid (<em>S x decipiens</em>). Further research is needed to confirm this (V. Mikolas pers. comm. 2016).
79749236,Sorbus latissima,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,latissima,,,,,Kárpáti,<em>Sorbus latissima</em>&#160;is extremely close t<em>o Sorbus andreanszkyana</em>&#160;and is possibly a synonym (L. Somlyay and A. Sennikov pers. comm. 2016).
80605013,Juncus kelloggii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,kelloggii,,,,,Engelm.,
